224 CLASS=0
225 CLASS=0
226 CLASS=0
227 CLASS=0
228 CLASS=0
229 CLASS=0
230 CLASS=0
231 CLASS=0
232 CLASS=0
233 CLASS=0
234 CLASS=0
235 CLASS=0
236 CLASS=0
237 CLASS=0
238 CLASS=0
239 CLASS=0
240 CLASS=0
241 CLASS=0
242 CLASS=0
243 CLASS=0
244 CLASS=0
245 CLASS=0
246 CLASS=0
247 CLASS=0
248 CLASS=0
249 CLASS=0
250 CLASS=0
251 CLASS=0
252 CLASS=0
253 CLASS=0
254 CLASS=0
255 CLASS=0
256 CLASS=0
257 CLASS=0
258 CLASS=0
259 CLASS=0
260 CLASS=0
261 CLASS=0
262 CLASS=0
263 CLASS=0
264 CLASS=0
265 CLASS=0
266 CLASS=0
267 CLASS=0
268 CLASS=0
269 CLASS=0
270 CLASS=0
271 CLASS=0
272 CLASS=0
273 CLASS=0
274 CLASS=0
275 CLASS=0
276 CLASS=0
277 CLASS=0
278 CLASS=0
279 CLASS=0
280 CLASS=0
281 CLASS=0
282 CLASS=0
283 CLASS=0
284 CLASS=0
285 CLASS=0
286 CLASS=0
287 CLASS=0
288 CLASS=0
289 CLASS=0
290 CLASS=0
291 CLASS=0
292 CLASS=0
293 CLASS=0
294 CLASS=0
295 CLASS=0
296 CLASS=0
297 CLASS=0
298 CLASS=0
299 CLASS=0
300 CLASS=0
301 CLASS=0
302 CLASS=0
303 CLASS=0
304 CLASS=0
305 CLASS=0
306 CLASS=0
307 CLASS=0
308 CLASS=0
309 CLASS=0
310 CLASS=0
311 CLASS=0
312 CLASS=0
313 CLASS=0
314 CLASS=0
315 CLASS=0
316 CLASS=0
317 CLASS=0
318 CLASS=0
319 CLASS=0
320 CLASS=0
321 CLASS=0
322 CLASS=0
323 CLASS=0
324 CLASS=0
325 CLASS=0
326 CLASS=0
327 CLASS=0
328 CLASS=0
329 CLASS=0
330 CLASS=0
331 CLASS=0
332 CLASS=0
333 CLASS=0
334 CLASS=0
335 CLASS=0
336 CLASS=0
337 CLASS=0
338 CLASS=0
339 CLASS=0
340 CLASS=0
341 CLASS=0
342 CLASS=0
343 CLASS=0
344 CLASS=1
345 CLASS=0
346 CLASS=0
347 CLASS=0
348 CLASS=0
349 CLASS=0
350 CLASS=0
351 CLASS=0
352 CLASS=0
353 CLASS=0
354 CLASS=0
355 CLASS=0
356 CLASS=0
357 CLASS=0
358 CLASS=0
359 CLASS=0
360 CLASS=0
361 CLASS=0
362 CLASS=0
363 CLASS=0
364 CLASS=0
365 CLASS=0
366 CLASS=0
367 CLASS=0
368 CLASS=0
369 CLASS=0
370 CLASS=0
371 CLASS=0
372 CLASS=0
373 CLASS=0
374 CLASS=0
375 CLASS=0
376 CLASS=0
377 CLASS=0
378 CLASS=0
379 CLASS=0
380 CLASS=0
381 CLASS=0
382 CLASS=0
383 CLASS=0
384 CLASS=0
385 CLASS=0
386 CLASS=0
387 CLASS=0
388 CLASS=0
389 CLASS=0
390 CLASS=0
391 CLASS=0
392 CLASS=0
393 CLASS=0
394 CLASS=0
395 CLASS=0
396 CLASS=0
397 CLASS=0
398 CLASS=0
399 CLASS=0
400 CLASS=0
401 CLASS=0
402 CLASS=0
403 CLASS=0
404 CLASS=0
405 CLASS=0
406 CLASS=0
407 CLASS=0
408 CLASS=0
409 CLASS=0
410 CLASS=0
411 CLASS=0
412 CLASS=0
413 CLASS=0
414 CLASS=0
415 CLASS=0
416 CLASS=0
417 CLASS=0
418 CLASS=0
419 CLASS=0
420 CLASS=0
421 CLASS=0
422 CLASS=0
423 CLASS=0
424 CLASS=0
425 CLASS=0
426 CLASS=0
427 CLASS=0
428 CLASS=0
429 CLASS=0
430 CLASS=0
431 CLASS=0
432 CLASS=0
433 CLASS=0
434 CLASS=0
435 CLASS=0
436 CLASS=0
437 CLASS=0
438 CLASS=0
439 CLASS=0
440 CLASS=0
441 CLASS=0
442 CLASS=0
443 CLASS=0
444 CLASS=0
445 CLASS=0
446 CLASS=0
447 CLASS=0
448 CLASS=0
449 CLASS=0
450 CLASS=0
451 CLASS=0
452 CLASS=0
453 CLASS=0
454 CLASS=0
455 CLASS=0
456 CLASS=0
457 CLASS=0
458 CLASS=0
459 CLASS=0
460 CLASS=0
461 CLASS=0
462 CLASS=0
463 CLASS=0
464 CLASS=0
465 CLASS=0
466 CLASS=0
467 CLASS=0
468 CLASS=0
469 CLASS=0
470 CLASS=0
471 CLASS=0
472 CLASS=0
473 CLASS=0
474 CLASS=0
475 CLASS=0
476 CLASS=0
477 CLASS=0
478 CLASS=0
479 CLASS=0
480 CLASS=0
481 CLASS=0
482 CLASS=0
483 CLASS=0
484 CLASS=0
485 CLASS=0
486 CLASS=0
487 CLASS=0
488 CLASS=0
489 CLASS=0
490 CLASS=0
491 CLASS=0
492 CLASS=0
493 CLASS=0
494 CLASS=0
495 CLASS=0
496 CLASS=0
497 CLASS=0
498 CLASS=0
499 CLASS=0
500 CLASS=0
501 CLASS=0
502 CLASS=0
503 CLASS=0
504 CLASS=0
505 CLASS=0
506 CLASS=0
507 CLASS=0
508 CLASS=0
509 CLASS=0
510 CLASS=0
511 CLASS=0
512 CLASS=0
513 CLASS=0
514 CLASS=0
515 CLASS=0
516 CLASS=0
517 CLASS=0
518 CLASS=0
519 CLASS=0
520 CLASS=0
521 CLASS=0
522 CLASS=0
523 CLASS=0
524 CLASS=0
525 CLASS=0
526 CLASS=0
527 CLASS=0
528 CLASS=0
529 CLASS=0
530 CLASS=0
531 CLASS=0
532 CLASS=0
533 CLASS=0
534 CLASS=0
535 CLASS=0
536 CLASS=0
537 CLASS=0
538 CLASS=0
539 CLASS=0
540 CLASS=0
541 CLASS=0
542 CLASS=0
543 CLASS=0
544 CLASS=0
545 CLASS=0
546 CLASS=0
547 CLASS=0
548 CLASS=0
549 CLASS=0
550 CLASS=0
551 CLASS=0
552 CLASS=0
553 CLASS=0
554 CLASS=0
555 CLASS=0
556 CLASS=0
557 CLASS=0
558 CLASS=0
559 CLASS=0
560 CLASS=0
561 CLASS=0
562 CLASS=0
563 CLASS=0
564 CLASS=0
565 CLASS=0
566 CLASS=0
567 CLASS=0
568 CLASS=0
569 CLASS=0
570 CLASS=0
571 CLASS=0
572 CLASS=0
573 CLASS=0
574 CLASS=0
575 CLASS=0
576 CLASS=0
577 CLASS=0
578 CLASS=0
579 CLASS=0
580 CLASS=0
581 CLASS=0
582 CLASS=0
583 CLASS=0
584 CLASS=0
585 CLASS=0
586 CLASS=0
587 CLASS=0
588 CLASS=0
589 CLASS=0
590 CLASS=0
591 CLASS=0
592 CLASS=0
593 CLASS=0
594 CLASS=0
595 CLASS=0
596 CLASS=0
597 CLASS=0
598 CLASS=0
599 CLASS=0
600 CLASS=0
601 CLASS=0
602 CLASS=0
603 CLASS=0
604 CLASS=0
605 CLASS=0
606 CLASS=0
607 CLASS=0
608 CLASS=0
609 CLASS=0
610 CLASS=0
611 CLASS=0
612 CLASS=0
613 CLASS=0
614 CLASS=0
615 CLASS=0
616 CLASS=0
617 CLASS=0
618 CLASS=0
619 CLASS=0
620 CLASS=0
621 CLASS=0
622 CLASS=0
623 CLASS=0
624 CLASS=0
625 CLASS=0
626 CLASS=0
627 CLASS=0
628 CLASS=0
629 CLASS=0
630 CLASS=0
631 CLASS=0
632 CLASS=0
633 CLASS=0
634 CLASS=0
635 CLASS=0
636 CLASS=0
637 CLASS=0
638 CLASS=0
639 CLASS=0
640 CLASS=0
641 CLASS=0
642 CLASS=0
643 CLASS=0
644 CLASS=0
645 CLASS=0
646 CLASS=0
647 CLASS=0
648 CLASS=0
649 CLASS=0
650 CLASS=0
651 CLASS=0
652 CLASS=0
653 CLASS=0
654 CLASS=0
655 CLASS=0
656 CLASS=0
657 CLASS=0
658 CLASS=0
659 CLASS=0
660 CLASS=0
661 CLASS=0
662 CLASS=0
663 CLASS=0
664 CLASS=0
665 CLASS=0
666 CLASS=0
667 CLASS=0
668 CLASS=0
669 CLASS=0
670 CLASS=0
671 CLASS=0
672 CLASS=0
673 CLASS=0
674 CLASS=0
675 CLASS=0
676 CLASS=0
677 CLASS=0
678 CLASS=0
679 CLASS=0
680 CLASS=0
681 CLASS=0
682 CLASS=0
683 CLASS=0
684 CLASS=0
685 CLASS=0
686 CLASS=0
687 CLASS=0
688 CLASS=0
689 CLASS=0
690 CLASS=0
691 CLASS=0
692 CLASS=0
693 CLASS=0
694 CLASS=0
695 CLASS=0
696 CLASS=0
697 CLASS=0
698 CLASS=0
699 CLASS=0
700 CLASS=0
701 CLASS=0
702 CLASS=0
703 CLASS=0
704 CLASS=0
705 CLASS=0
706 CLASS=0
707 CLASS=0
708 CLASS=0
709 CLASS=0
710 CLASS=0
711 CLASS=0
712 CLASS=0
713 CLASS=0
714 CLASS=0
715 CLASS=0
716 CLASS=0
717 CLASS=0
718 CLASS=0
719 CLASS=0
720 CLASS=0
721 CLASS=0
722 CLASS=0
723 CLASS=0
724 CLASS=0
725 CLASS=0
726 CLASS=0
727 CLASS=0
728 CLASS=0
729 CLASS=0
730 CLASS=0
731 CLASS=0
732 CLASS=0
733 CLASS=0
734 CLASS=0
735 CLASS=0
736 CLASS=0
737 CLASS=0
738 CLASS=0
739 CLASS=0
740 CLASS=0
741 CLASS=0
742 CLASS=0
743 CLASS=0
744 CLASS=0
745 CLASS=0
746 CLASS=0
747 CLASS=0
748 CLASS=0
749 CLASS=0
750 CLASS=0
751 CLASS=0
752 CLASS=0
753 CLASS=0
754 CLASS=0
755 CLASS=0
756 CLASS=0
757 CLASS=0
758 CLASS=0
759 CLASS=0
760 CLASS=0
761 CLASS=0
762 CLASS=0
763 CLASS=0
764 CLASS=0
765 CLASS=0
766 CLASS=0
767 CLASS=0
768 CLASS=0
769 CLASS=0
770 CLASS=0
771 CLASS=0
772 CLASS=0
773 CLASS=0
774 CLASS=0
775 CLASS=0
776 CLASS=0
777 CLASS=0
778 CLASS=0
779 CLASS=0
780 CLASS=0
781 CLASS=0
782 CLASS=0
783 CLASS=0
784 CLASS=0
785 CLASS=0
786 CLASS=0
787 CLASS=0
788 CLASS=0
789 CLASS=0
790 CLASS=0
791 CLASS=0
792 CLASS=0
793 CLASS=0
794 CLASS=0
795 CLASS=0
796 CLASS=0
797 CLASS=0
798 CLASS=0
799 CLASS=0
800 CLASS=0
801 CLASS=0
802 CLASS=0
803 CLASS=0
804 CLASS=0
805 CLASS=0
806 CLASS=0
807 CLASS=0
808 CLASS=0
809 CLASS=0
810 CLASS=0
811 CLASS=0
812 CLASS=0
813 CLASS=0
814 CLASS=0
815 CLASS=0
816 CLASS=0
817 CLASS=0
818 CLASS=0
819 CLASS=0
820 CLASS=0
821 CLASS=0
822 CLASS=0
823 CLASS=0
824 CLASS=0
825 CLASS=0
826 CLASS=0
827 CLASS=0
828 CLASS=0
829 CLASS=0
830 CLASS=0
831 CLASS=0
832 CLASS=0
833 CLASS=0
834 CLASS=0
835 CLASS=0
836 CLASS=0
837 CLASS=0
838 CLASS=0
839 CLASS=0
840 CLASS=0
841 CLASS=0
842 CLASS=0
843 CLASS=0
844 CLASS=0
845 CLASS=0
846 CLASS=0
847 CLASS=0
848 CLASS=0
849 CLASS=0
850 CLASS=0
851 CLASS=0
852 CLASS=0
853 CLASS=0
854 CLASS=0
855 CLASS=0
856 CLASS=0
857 CLASS=0
858 CLASS=0
859 CLASS=0
860 CLASS=0
861 CLASS=0
862 CLASS=0
863 CLASS=0
864 CLASS=0
865 CLASS=0
866 CLASS=0
867 CLASS=0
868 CLASS=0
869 CLASS=0
870 CLASS=0
871 CLASS=0
872 CLASS=0
873 CLASS=0
874 CLASS=0
875 CLASS=0
876 CLASS=0
877 CLASS=0
878 CLASS=0
879 CLASS=0
880 CLASS=0
881 CLASS=0
882 CLASS=0
883 CLASS=0
884 CLASS=0
885 CLASS=0
886 CLASS=0
887 CLASS=0
888 CLASS=0
889 CLASS=0
890 CLASS=0
891 CLASS=0
892 CLASS=0
893 CLASS=0
894 CLASS=0
895 CLASS=0
896 CLASS=0
897 CLASS=0
898 CLASS=0
899 CLASS=0
900 CLASS=0
901 CLASS=0
902 CLASS=0
903 CLASS=0
904 CLASS=0
905 CLASS=0
906 CLASS=0
907 CLASS=0
908 CLASS=0
909 CLASS=0
910 CLASS=0
911 CLASS=0
912 CLASS=0
913 CLASS=0
914 CLASS=0
915 CLASS=0
916 CLASS=0
917 CLASS=0
918 CLASS=0
919 CLASS=0
920 CLASS=0
921 CLASS=0
922 CLASS=0
923 CLASS=0
924 CLASS=0
925 CLASS=0
926 CLASS=0
927 CLASS=0
928 CLASS=0
929 CLASS=0
930 CLASS=0
931 CLASS=0
932 CLASS=0
933 CLASS=0
934 CLASS=0
935 CLASS=0
936 CLASS=0
937 CLASS=0
938 CLASS=0
939 CLASS=0
940 CLASS=0
941 CLASS=0
942 CLASS=0
943 CLASS=0
944 CLASS=0
945 CLASS=0
946 CLASS=0
947 CLASS=0
948 CLASS=0
949 CLASS=0
950 CLASS=0
951 CLASS=0
952 CLASS=0
953 CLASS=0
954 CLASS=0
955 CLASS=0
956 CLASS=0
957 CLASS=0
958 CLASS=0
959 CLASS=0
960 CLASS=0
961 CLASS=0
962 CLASS=0
963 CLASS=0
964 CLASS=0
965 CLASS=0
966 CLASS=0
967 CLASS=0
968 CLASS=0
969 CLASS=0
970 CLASS=0
971 CLASS=0
972 CLASS=0
973 CLASS=0
974 CLASS=0
975 CLASS=0
976 CLASS=0
977 CLASS=0
978 CLASS=0
979 CLASS=0
980 CLASS=0
981 CLASS=0
982 CLASS=0
983 CLASS=0
984 CLASS=0
985 CLASS=0
986 CLASS=0
987 CLASS=0
988 CLASS=0
989 CLASS=1
990 CLASS=0
991 CLASS=0
992 CLASS=0
993 CLASS=0
994 CLASS=0
995 CLASS=0
996 CLASS=0
997 CLASS=0
998 CLASS=0
999 CLASS=0
1000 CLASS=0
1001 CLASS=0
1002 CLASS=0
1003 CLASS=0
1004 CLASS=0
1005 CLASS=0
1006 CLASS=0
1007 CLASS=0
1008 CLASS=0
1009 CLASS=0
1010 CLASS=0
1011 CLASS=0
1012 CLASS=0
1013 CLASS=0
1014 CLASS=0
1015 CLASS=0
1016 CLASS=0
1017 CLASS=0
1018 CLASS=0
1019 CLASS=0
1020 CLASS=0
1021 CLASS=0
1022 CLASS=0
1023 CLASS=0
1024 CLASS=0
1025 CLASS=0
1026 CLASS=0
1027 CLASS=0
1028 CLASS=0
1029 CLASS=0
1030 CLASS=0
1031 CLASS=0
1032 CLASS=0
1033 CLASS=0
1034 CLASS=0
1035 CLASS=0
1036 CLASS=0
1037 CLASS=0
1038 CLASS=0
1039 CLASS=0
1040 CLASS=0
1041 CLASS=0
1042 CLASS=0
1043 CLASS=0
1044 CLASS=0
1045 CLASS=0
1046 CLASS=0
1047 CLASS=0
1048 CLASS=0
1049 CLASS=0
1050 CLASS=0
1051 CLASS=0
1052 CLASS=0
1053 CLASS=0
1054 CLASS=0
1055 CLASS=0
1056 CLASS=0
1057 CLASS=0
1058 CLASS=0
1059 CLASS=0
1060 CLASS=0
1061 CLASS=0
1062 CLASS=0
1063 CLASS=0
1064 CLASS=0
1065 CLASS=0
1066 CLASS=0
1067 CLASS=0
1068 CLASS=0
1069 CLASS=0
1070 CLASS=0
1071 CLASS=0
1072 CLASS=0
1073 CLASS=0
1074 CLASS=0
1075 CLASS=0
1076 CLASS=0
1077 CLASS=0
1078 CLASS=0
1079 CLASS=0
1080 CLASS=0
1081 CLASS=0
1082 CLASS=0
1083 CLASS=0
1084 CLASS=0
1085 CLASS=0
1086 CLASS=0
1087 CLASS=0
1088 CLASS=0
1089 CLASS=0
1090 CLASS=0
1091 CLASS=0
1092 CLASS=0
1093 CLASS=0
1094 CLASS=0
1095 CLASS=0
1096 CLASS=0
1097 CLASS=0
1098 CLASS=0
1099 CLASS=0
1100 CLASS=0
1101 CLASS=0
1102 CLASS=0
1103 CLASS=0
1104 CLASS=0
1105 CLASS=0
1106 CLASS=0
1107 CLASS=0
1108 CLASS=0
1109 CLASS=0
1110 CLASS=0
1111 CLASS=0
1112 CLASS=0
1113 CLASS=0
1114 CLASS=0
1115 CLASS=0
1116 CLASS=0
1117 CLASS=0
1118 CLASS=0
1119 CLASS=0
1120 CLASS=0
1121 CLASS=0
1122 CLASS=0
1123 CLASS=0
1124 CLASS=0
1125 CLASS=0
1126 CLASS=0
1127 CLASS=0
1128 CLASS=0
1129 CLASS=0
1130 CLASS=0
1131 CLASS=0
1132 CLASS=0
1133 CLASS=0
1134 CLASS=0
1135 CLASS=0
1136 CLASS=0
1137 CLASS=0
1138 CLASS=0
1139 CLASS=0
1140 CLASS=0
1141 CLASS=0
1142 CLASS=0
1143 CLASS=0
1144 CLASS=0
1145 CLASS=0
1146 CLASS=0
1147 CLASS=0
1148 CLASS=0
1149 CLASS=0
1150 CLASS=0
1151 CLASS=0
1152 CLASS=0
1153 CLASS=0
1154 CLASS=0
1155 CLASS=0
1156 CLASS=0
1157 CLASS=0
1158 CLASS=0
1159 CLASS=0
1160 CLASS=0
1161 CLASS=0
1162 CLASS=0
1163 CLASS=0
1164 CLASS=0
1165 CLASS=0
1166 CLASS=0
1167 CLASS=0
1168 CLASS=0
1169 CLASS=0
1170 CLASS=0
1171 CLASS=0
1172 CLASS=0
1173 CLASS=0
1174 CLASS=0
1175 CLASS=0
1176 CLASS=0
1177 CLASS=0
1178 CLASS=0
1179 CLASS=0
1180 CLASS=0
1181 CLASS=0
1182 CLASS=0
1183 CLASS=0
1184 CLASS=0
1185 CLASS=0
1186 CLASS=0
1187 CLASS=0
1188 CLASS=0
1189 CLASS=0
1190 CLASS=0
1191 CLASS=0
1192 CLASS=0
1193 CLASS=0
1194 CLASS=0
1195 CLASS=0
1196 CLASS=0
1197 CLASS=0
1198 CLASS=0
1199 CLASS=0
1200 CLASS=0
1201 CLASS=0
1202 CLASS=0
1203 CLASS=0
1204 CLASS=0
1205 CLASS=0
1206 CLASS=0
1207 CLASS=0
1208 CLASS=0
1209 CLASS=0
1210 CLASS=0
1211 CLASS=0
1212 CLASS=0
1213 CLASS=0
1214 CLASS=0
1215 CLASS=0
1216 CLASS=0
1217 CLASS=0
1218 CLASS=0
1219 CLASS=0
1220 CLASS=0
1221 CLASS=0
1222 CLASS=0
1223 CLASS=0
1224 CLASS=0
1225 CLASS=0
1226 CLASS=0
1227 CLASS=0
1228 CLASS=0
1229 CLASS=0
1230 CLASS=0
1231 CLASS=0
1232 CLASS=0
1233 CLASS=0
1234 CLASS=0
1235 CLASS=0
1236 CLASS=0
1237 CLASS=0
1238 CLASS=0
1239 CLASS=0
1240 CLASS=0
1241 CLASS=0
1242 CLASS=0
1243 CLASS=0
1244 CLASS=0
1245 CLASS=0
1246 CLASS=0
1247 CLASS=0
1248 CLASS=0
1249 CLASS=0
1250 CLASS=0
1251 CLASS=0
1252 CLASS=0
1253 CLASS=0
1254 CLASS=0
1255 CLASS=0
1256 CLASS=0
1257 CLASS=0
1258 CLASS=0
1259 CLASS=0
1260 CLASS=0
1261 CLASS=0
1262 CLASS=0
1263 CLASS=0
1264 CLASS=0
1265 CLASS=0
1266 CLASS=0
1267 CLASS=0
1268 CLASS=0
1269 CLASS=0
1270 CLASS=0
1271 CLASS=0
1272 CLASS=0
1273 CLASS=0
1274 CLASS=0
1275 CLASS=0
1276 CLASS=0
1277 CLASS=0
1278 CLASS=0
1279 CLASS=0
1280 CLASS=0
1281 CLASS=0
1282 CLASS=0
1283 CLASS=0
1284 CLASS=0
1285 CLASS=0
1286 CLASS=0
1287 CLASS=0
1288 CLASS=0
1289 CLASS=0
1290 CLASS=0
1291 CLASS=0
1292 CLASS=0
1293 CLASS=0
1294 CLASS=0
1295 CLASS=0
1296 CLASS=0
1297 CLASS=0
1298 CLASS=0
1299 CLASS=0
1300 CLASS=0
1301 CLASS=0
1302 CLASS=0
1303 CLASS=0
1304 CLASS=0
1305 CLASS=0
1306 CLASS=0
1307 CLASS=0
1308 CLASS=0
1309 CLASS=0
1310 CLASS=0
1311 CLASS=0
1312 CLASS=0
1313 CLASS=0
1314 CLASS=0
1315 CLASS=0
1316 CLASS=0
1317 CLASS=0
1318 CLASS=0
1319 CLASS=0
1320 CLASS=0
1321 CLASS=0
1322 CLASS=0
1323 CLASS=0
1324 CLASS=0
1325 CLASS=0
1326 CLASS=0
1327 CLASS=0
1328 CLASS=0
1329 CLASS=0
1330 CLASS=0
1331 CLASS=0
1332 CLASS=0
1333 CLASS=0
1334 CLASS=0
1335 CLASS=0
1336 CLASS=0
1337 CLASS=0
1338 CLASS=0
1339 CLASS=0
1340 CLASS=0
1341 CLASS=0
1342 CLASS=0
1343 CLASS=0
1344 CLASS=1
1345 CLASS=0
1346 CLASS=0
1347 CLASS=0
1348 CLASS=0
1349 CLASS=0
1350 CLASS=0
1351 CLASS=0
1352 CLASS=0
1353 CLASS=0
1354 CLASS=0
1355 CLASS=0
1356 CLASS=0
1357 CLASS=0
1358 CLASS=0
1359 CLASS=0
1360 CLASS=0
1361 CLASS=0
1362 CLASS=0
1363 CLASS=0
1364 CLASS=0
1365 CLASS=0
1366 CLASS=0
1367 CLASS=0
1368 CLASS=0
1369 CLASS=0
1370 CLASS=0
1371 CLASS=0
1372 CLASS=0
1373 CLASS=0
1374 CLASS=0
1375 CLASS=0
1376 CLASS=0
1377 CLASS=0
1378 CLASS=0
1379 CLASS=0
1380 CLASS=0
1381 CLASS=0
1382 CLASS=0
1383 CLASS=0
1384 CLASS=0
1385 CLASS=0
1386 CLASS=0
1387 CLASS=0
1388 CLASS=0
1389 CLASS=0
1390 CLASS=0
1391 CLASS=0
1392 CLASS=0
1393 CLASS=0
1394 CLASS=0
1395 CLASS=0
1396 CLASS=0
1397 CLASS=0
1398 CLASS=0
1399 CLASS=0
1400 CLASS=0
1401 CLASS=0
1402 CLASS=0
1403 CLASS=0
1404 CLASS=0
1405 CLASS=0
1406 CLASS=0
1407 CLASS=0
1408 CLASS=0
1409 CLASS=0
1410 CLASS=0
1411 CLASS=0
1412 CLASS=0
1413 CLASS=0
1414 CLASS=0
1415 CLASS=0
1416 CLASS=0
1417 CLASS=0
1418 CLASS=0
1419 CLASS=0
1420 CLASS=0
1421 CLASS=0
1422 CLASS=0
1423 CLASS=0
1424 CLASS=0
1425 CLASS=0
1426 CLASS=0
1427 CLASS=0
1428 CLASS=0
1429 CLASS=0
1430 CLASS=0
1431 CLASS=0
1432 CLASS=0
1433 CLASS=0
1434 CLASS=0
1435 CLASS=0
1436 CLASS=0
1437 CLASS=0
1438 CLASS=0
1439 CLASS=0
1440 CLASS=0
1441 CLASS=0
1442 CLASS=0
1443 CLASS=0
1444 CLASS=0
1445 CLASS=0
1446 CLASS=0
1447 CLASS=0
1448 CLASS=0
1449 CLASS=0
1450 CLASS=0
1451 CLASS=0
1452 CLASS=0
1453 CLASS=0
1454 CLASS=0
1455 CLASS=0
1456 CLASS=0
1457 CLASS=0
1458 CLASS=0
1459 CLASS=0
1460 CLASS=0
1461 CLASS=0
1462 CLASS=0
1463 CLASS=0
1464 CLASS=0
1465 CLASS=0
1466 CLASS=0
1467 CLASS=0
1468 CLASS=0
1469 CLASS=0
1470 CLASS=0
1471 CLASS=0
1472 CLASS=0
1473 CLASS=0
1474 CLASS=0
1475 CLASS=0
1476 CLASS=0
1477 CLASS=0
1478 CLASS=0
1479 CLASS=0
1480 CLASS=0
1481 CLASS=0
1482 CLASS=0
1483 CLASS=0
1484 CLASS=0
1485 CLASS=0
1486 CLASS=0
1487 CLASS=0
1488 CLASS=0
1489 CLASS=0
1490 CLASS=0
1491 CLASS=0
1492 CLASS=0
1493 CLASS=0
1494 CLASS=0
1495 CLASS=0
1496 CLASS=0
1497 CLASS=0
1498 CLASS=0
1499 CLASS=0
